0.253531 	 -0.239591 	 0.548395  	 0.787986 	 -6.559243  	 255.000000  	 -0.226328 	 0.561658 	 0.787986 	 -6.110367 	 255.000000 	 0.000000 
0.269154 	 -0.261633 	 0.573767  	 0.835400 	 -6.217868  	 255.000000  	 -0.247793 	 0.587607 	 0.835400 	 -5.758213 	 255.000000 	 0.015623 
0.269154 	 -0.236260 	 0.599140  	 0.835400 	 -6.217868  	 255.000000  	 -0.221844 	 0.613556 	 0.835400 	 -5.758213 	 255.000000 	 0.000000 
0.284782 	 -0.257536 	 0.625089  	 0.882625 	 -5.638947  	 255.000000  	 -0.243697 	 0.638929 	 0.882625 	 -5.179693 	 255.000000 	 0.015628 
0.284782 	 -0.232164 	 0.650462  	 0.882625 	 -5.638947  	 255.000000  	 -0.217171 	 0.665455 	 0.882625 	 -5.179693 	 255.000000 	 0.000000 
0.300344 	 -0.253024 	 0.676411  	 0.929435 	 -5.920020  	 255.000000  	 -0.238608 	 0.690827 	 0.929435 	 -5.440771 	 255.000000 	 0.015561 
0.316060 	 -0.274123 	 0.702360  	 0.976483 	 -6.713317  	 255.000000  	 -0.259706 	 0.716777 	 0.976483 	 -6.228745 	 255.000000 	 0.015717 
0.316060 	 -0.248750 	 0.727733  	 0.976483 	 -6.713317  	 255.000000  	 -0.233757 	 0.742726 	 0.976483 	 -6.228745 	 255.000000 	 0.000000 
0.331679 	 -0.268165 	 0.754836  	 1.023000 	 -7.462739  	 255.000000  	 -0.254325 	 0.768675 	 1.023000 	 -6.981220 	 255.000000 	 0.015619 
0.331679 	 -0.243369 	 0.779632  	 1.023000 	 -7.462739  	 255.000000  	 -0.228376 	 0.794625 	 1.023000 	 -6.981220 	 255.000000 	 0.000000 
0.347328 	 -0.263776 	 0.805581  	 1.069357 	 -7.158775  	 255.000000  	 -0.248206 	 0.821151 	 1.069357 	 -6.637334 	 255.000000 	 0.015649 
0.347328 	 -0.237826 	 0.831530  	 1.069357 	 -7.158775  	 255.000000  	 -0.222257 	 0.847100 	 1.069357 	 -6.637334 	 255.000000 	 0.000000 
0.362917 	 -0.257795 	 0.857479  	 1.115275 	 -6.596871  	 255.000000  	 -0.241649 	 0.873626 	 1.115275 	 -6.055804 	 255.000000 	 0.015589 
0.370993 	 -0.256105 	 0.882852  	 1.138957 	 -6.742076  	 255.000000  	 -0.239958 	 0.898998 	 1.138957 	 -5.798986 	 255.000000 	 0.008076 
0.379017 	 -0.253036 	 0.909378  	 1.162414 	 -6.521780  	 255.000000  	 -0.237466 	 0.924948 	 1.162414 	 -5.934662 	 255.000000 	 0.008024 
0.379017 	 -0.227663 	 0.934751  	 1.162414 	 -6.521780  	 255.000000  	 -0.211517 	 0.950897 	 1.162414 	 -5.934662 	 255.000000 	 0.000000 
0.394753 	 -0.248070 	 0.960123  	 1.208193 	 -5.910300  	 255.000000  	 -0.231347 	 0.976846 	 1.208193 	 -5.326970 	 255.000000 	 0.015735 
0.400815 	 -0.239102 	 0.986649  	 1.225751 	 -5.653692  	 255.000000  	 -0.222379 	 1.003372 	 1.225751 	 -5.068599 	 255.000000 	 0.006062 
0.410879 	 -0.239896 	 1.014905  	 1.254801 	 -5.814643  	 255.000000  	 -0.225479 	 1.029321 	 1.254801 	 -5.254393 	 255.000000 	 0.010064 
0.410879 	 -0.216829 	 1.037971  	 1.254801 	 -5.814643  	 255.000000  	 -0.199530 	 1.055271 	 1.254801 	 -5.254393 	 255.000000 	 0.000000 
0.426583 	 -0.235375 	 1.064497  	 1.299872 	 -6.147988  	 255.000000  	 -0.218075 	 1.081797 	 1.299872 	 -5.542924 	 255.000000 	 0.015703 
0.426583 	 -0.210002 	 1.089870  	 1.299872 	 -6.147988  	 255.000000  	 -0.192126 	 1.107746 	 1.299872 	 -5.542924 	 255.000000 	 0.000000 
0.442204 	 -0.227995 	 1.116396  	 1.344391 	 -6.441423  	 255.000000  	 -0.210696 	 1.133695 	 1.344391 	 -5.087000 	 255.000000 	 0.015622 
0.442204 	 -0.202623 	 1.141768  	 1.344391 	 -6.441423  	 255.000000  	 -0.184747 	 1.159644 	 1.344391 	 -5.087000 	 255.000000 	 0.000000 
0.457830 	 -0.220298 	 1.168294  	 1.388592 	 -6.001716  	 255.000000  	 -0.202422 	 1.186170 	 1.388592 	 -4.346308 	 255.000000 	 0.015625 
0.457830 	 -0.194925 	 1.193667  	 1.388592 	 -6.001716  	 255.000000  	 -0.176472 	 1.212120 	 1.388592 	 -4.346308 	 255.000000 	 0.000000 
0.473454 	 -0.212833 	 1.219616  	 1.432450 	 -5.350978  	 255.000000  	 -0.194381 	 1.238069 	 1.432450 	 -4.501986 	 255.000000 	 0.015624 
0.473454 	 -0.186307 	 1.246142  	 1.432450 	 -5.350978  	 255.000000  	 -0.168431 	 1.264018 	 1.432450 	 -4.501986 	 255.000000 	 0.000000 
0.489080 	 -0.203872 	 1.272091  	 1.475963 	 -4.622125  	 255.000000  	 -0.185419 	 1.290544 	 1.475963 	 -4.798279 	 255.000000 	 0.015626 
0.501109 	 -0.211175 	 1.298041  	 1.509215 	 -4.922166  	 255.000000  	 -0.192722 	 1.316493 	 1.509215 	 -5.294592 	 255.000000 	 0.012029 
0.505146 	 -0.196338 	 1.323990  	 1.520327 	 -4.999997  	 255.000000  	 -0.177885 	 1.342443 	 1.520327 	 -5.151719 	 255.000000 	 0.004037 
0.505146 	 -0.169812 	 1.350516  	 1.520327 	 -4.999997  	 255.000000  	 -0.151359 	 1.368969 	 1.520327 	 -5.151719 	 255.000000 	 0.000000 
0.520856 	 -0.186862 	 1.376465  	 1.563327 	 -4.237485  	 255.000000  	 -0.168409 	 1.394918 	 1.563327 	 -4.434780 	 255.000000 	 0.015710 
0.537730 	 -0.204365 	 1.404721  	 1.609086 	 -4.767446  	 255.000000  	 -0.187642 	 1.421444 	 1.609086 	 -5.108756 	 255.000000 	 0.016875 
0.537730 	 -0.180723 	 1.428364  	 1.609086 	 -4.767446  	 255.000000  	 -0.161693 	 1.447393 	 1.609086 	 -5.108756 	 255.000000 	 0.000000 
0.553102 	 -0.195480 	 1.454890  	 1.650370 	 -5.300076  	 255.000000  	 -0.177028 	 1.473342 	 1.650370 	 -5.554878 	 255.000000 	 0.015371 
0.561102 	 -0.190864 	 1.480839  	 1.671703 	 -5.593302  	 255.000000  	 -0.171834 	 1.499868 	 1.671703 	 -5.341745 	 255.000000 	 0.008000 
0.562696 	 -0.169152 	 1.506788  	 1.675941 	 -5.519580  	 255.000000  	 -0.150123 	 1.525818 	 1.675941 	 -5.264441 	 255.000000 	 0.001594 
0.562696 	 -0.143203 	 1.532737  	 1.675941 	 -5.519580  	 255.000000  	 -0.123597 	 1.552344 	 1.675941 	 -5.264441 	 255.000000 	 0.000000 
0.578339 	 -0.157460 	 1.559840  	 1.717300 	 -4.662361  	 255.000000  	 -0.139008 	 1.578293 	 1.717300 	 -4.397104 	 255.000000 	 0.015643 
0.593998 	 -0.172494 	 1.585789  	 1.758284 	 -5.117912  	 255.000000  	 -0.153465 	 1.604819 	 1.758284 	 -3.829180 	 255.000000 	 0.015660 
0.601559 	 -0.166178 	 1.611739  	 1.777917 	 -4.911673  	 255.000000  	 -0.147149 	 1.630768 	 1.777917 	 -3.919363 	 255.000000 	 0.007560 
0.610125 	 -0.161774 	 1.638264  	 1.800039 	 -4.585247  	 255.000000  	 -0.142745 	 1.657294 	 1.800039 	 -3.614980 	 255.000000 	 0.008566 
0.610125 	 -0.135825 	 1.664214  	 1.800039 	 -4.585247  	 255.000000  	 -0.116796 	 1.683243 	 1.800039 	 -3.614980 	 255.000000 	 0.000000 
0.625863 	 -0.150173 	 1.690163  	 1.840336 	 -3.760998  	 255.000000  	 -0.131144 	 1.709192 	 1.840336 	 -2.723258 	 255.000000 	 0.015738 
0.625863 	 -0.124224 	 1.716112  	 1.840336 	 -3.760998  	 255.000000  	 -0.104618 	 1.735718 	 1.840336 	 -2.723258 	 255.000000 	 0.000000 
